category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,ADX006018,Concrete Bits - Adx For Drilling Rebar And Metal Deck,,E:\IMAGES\ITEMS\product\A\D\driltec-adx006018-concrete-bits-adx-for-drilling-rebar-and-metal-deck- 3.jpg,Driltec,For Use With SDS-Plus Rotary Hammers,"•   Solid-Cross-Configuration of ADX carbide head. •   Firm and secured carbide embedment with  flank side reinforcements. •   Generous spiral flute entrance geometry for fast drill dust evacuation. •   Blow-back prevention through sub-trac spiral flute design. •   Noise damping effect due to ADX drill- head design. •   Significantly reduced “arm-hand- vibration” due to ADX multi-cutter head design. •   Unsurpassed drilling performance in concrete and stone and yes, embedded rebar and metal concrete deck. •   Made in Germany.",,,Diameter: 3/16; Use Length 4; Total Length 6,Concrete Bits - Adx For Drilling Rebar And Metal Deck
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-014-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-014-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 14Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-015-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-015-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 15Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-016-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-016-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 16Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-018-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-018-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 18Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-018-300,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-018-300-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 18Mm; Useable Length: 250; Total Length: 300,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-020-300,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-020-300-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 20Mm; Useable Length: 250; Total Length: 300,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-024-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-024-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 24Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,MD-028-250,Concrete Bits - SDS-Plus Metric,,E:\IMAGES\ITEMS\product\M\D\driltec-md-028-250-concrete-bits-sds-plus-metric- 4.jpg,Driltec,,"In today’s changing world many metric anchors have  entered the marketplace. To provide the proper metric  anchor hole requirement according to ISO standards,  DRILTEC offers a new range of metric SDS-Plus drill bits  to meet these needs.",,,Diam.: 28Mm; Useable Length: 200; Total Length: 250,Concrete Bits - SDS-Plus Metric
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-400-219,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-400-219-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 5/32; Useable Length: 2; Total Length: 4-1/4,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-405-220,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-405-220-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 5/32; Useable Length: 4; Total Length: 6-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-410-104,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-410-104-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/16; Useable Length: 2; Total Length: 4-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-415-215,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-415-215-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/16; Useable Length: 4; Total Length: 6-1/4,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-420-221,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-420-221-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/16; Useable Length: 7; Total Length: 9-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-425-216,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-425-216-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/16; Useable Length: 9; Total Length: 11-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-430-260,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-430-260-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/16; Useable Length: 13; Total Length: 16,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-435-236,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-435-236-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/32; Useable Length: 4; Total Length: 6-1/4,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-440-237,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-440-237-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/32; Useable Length: 6; Total Length: 8,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-445-238,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-445-238-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/32; Useable Length: 9; Total Length: 11-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-450-265,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-450-265-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/32; Useable Length: 13; Total Length: 16,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-455-105,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-455-105-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1/4; Useable Length: 2; Total Length: 4-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-460-106,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-460-106-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1/4; Useable Length: 4; Total Length: 6-1/4,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-465-218,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-465-218-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1/4; Useable Length: 6; Total Length: 8-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-470-183,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-470-183-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1/4; Useable Length: 9; Total Length: 11-1/2,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,AD-475-270,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-475-270-single-cutter-bionic-sds-plus-concrete-drill-bits- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1/4; Useable Length: 13; Total Length: 16,Single Cutter Bionic® - SDS-Plus Concrete Drill Bits
