category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61616,"6"" x 1/4"" - 5/8-11 Thread - 10,200 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"6"" x 1/4"" - 5/8-11 Thread - 10,200 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"6"" x 1/4"" - 5/8-11 Thread - 10,200 Max RPM","6"" x 1/4"" - 5/8-11 Thread - 10,200 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61605,"7"" x 1/4"" - 7/8 A.H. - 8,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"7"" x 1/4"" - 7/8 A.H. - 8,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 1/4"" - 7/8 A.H. - 8,600 Max RPM","7"" x 1/4"" - 7/8 A.H. - 8,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61607,"7"" x 1/4"" - 5/8-11 Thread - 8,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"7"" x 1/4"" - 5/8-11 Thread - 8,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 1/4"" - 5/8-11 Thread - 8,600 Max RPM","7"" x 1/4"" - 5/8-11 Thread - 8,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61637,"7"" x 5/16"" - 7/8 A.H. - 8,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"7"" x 5/16"" - 7/8 A.H. - 8,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 5/16"" - 7/8 A.H. - 8,600 Max RPM","7"" x 5/16"" - 7/8 A.H. - 8,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61639,"7"" x 5/16"" - 5/8-11 Thread - 8,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"7"" x 5/16"" - 5/8-11 Thread - 8,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 5/16"" - 5/8-11 Thread - 8,600 Max RPM","7"" x 5/16"" - 5/8-11 Thread - 8,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61606,"9"" x 1/4"" - 7/8 A.H. 8,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"9"" x 1/4"" - 7/8 A.H. 8,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 1/4"" - 7/8 A.H. 8,600 Max RPM","9"" x 1/4"" - 7/8 A.H. 8,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61608,"9"" x 1/4"" - 5/8-11 Thread - 6,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"9"" x 1/4"" - 5/8-11 Thread - 6,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 1/4"" - 5/8-11 Thread - 6,600 Max RPM","9"" x 1/4"" - 5/8-11 Thread - 6,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61638,"9"" x 5/16"" - 7/8 A.H. - 6,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"9"" x 5/16"" - 7/8 A.H. - 6,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 5/16"" - 7/8 A.H. - 6,600 Max RPM","9"" x 5/16"" - 7/8 A.H. - 6,600 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61640,"9"" x 5/16"" - 5/8-11 Thread 6,600 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-Elastic-ZA-30-S-SG-Type-27-Grinding-Wheel-for.jpg,Pferd,"9"" x 5/16"" - 5/8-11 Thread 6,600 Max RPM","Performance grinding wheel with tough Zirconia abrasive grain providing outstanding stock removal and very long tool life. Abrasive: Zirconia Alumina Workpiece Materials: Steel, cast iron (grey and nodular types) Application: Weld grinding, edge grinding Recommendation for Use: Provides optimum grinding results on high power pneumatic or electric angle grinders and high-frequency grinders. 5/16"" thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 5/16"" - 5/8-11 Thread 6,600 Max RPM","9"" x 5/16"" - 5/8-11 Thread 6,600 Max RPM"
117|19423,Grinders | Polishers|Backing Pads,61940,CC-Grind for Steel Grinding Wheel Compatible w/ Backing Pad EDP 69476,,E:\IMAGES\ITEMS\product\6\1\Pferd-CC-Grind-for-Steel-Grinding-Wheel-Compatible-w.jpg,Pferd,,"CC-Grind offers high performance quick-change grinding disc for extremely high stock removal performance on steel. For highly abrasive grinding with ultimate stock removal and very good tool life on large surfaces. The special grinding disc version combined with the matching backing pad allows maximum machining capacity in a very short time. The backing pad and grinding disc are equipped with a patented quick-change system. This guarantees fast, tool-free disc change-ups. Advantages: Quick-change system, high-performance grinding agents and optimum cooling system result in: Workpiece temperature reduced by up to 30 %. Aggressiveness increased by up to 40 %. Tool life increased by up to 30 %. Low-vibration work. Low noise emissions. Low stress on the angle grinder. Profitability increased by 35 %: Thanks to the combination of significantly increased abrasiveness during the grinding process and the longer tool life, CC-GRIND improves profitability by around 35 % compared with a conventional reinforced grinding disc. Noise and Vibration reduced by 50 % compared with conventional reinforced grinding wheels. Recommendation for Use: Only use CC-GRIND for surface grinding. Not suitable for edge grinding. Avoid use on sharp edges as much as possible to prevent tool damage.",,,"4-1/2"" - 13,300 Max RPM",CC-Grind for Steel Grinding Wheel Compatible w/ Backing Pad EDP 69476
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61950,"5"" - 12,200 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-CC-Grind-for-Steel-Grinding-Wheel-Compatible-w.jpg,Pferd,"5"" - 12,200 Max RPM","CC-Grind offers high performance quick-change grinding disc for extremely high stock removal performance on steel. For highly abrasive grinding with ultimate stock removal and very good tool life on large surfaces. The special grinding disc version combined with the matching backing pad allows maximum machining capacity in a very short time. The backing pad and grinding disc are equipped with a patented quick-change system. This guarantees fast, tool-free disc change-ups. Advantages: Quick-change system, high-performance grinding agents and optimum cooling system result in: Workpiece temperature reduced by up to 30 %. Aggressiveness increased by up to 40 %. Tool life increased by up to 30 %. Low-vibration work. Low noise emissions. Low stress on the angle grinder. Profitability increased by 35 %: Thanks to the combination of significantly increased abrasiveness during the grinding process and the longer tool life, CC-GRIND improves profitability by around 35 % compared with a conventional reinforced grinding disc. Noise and Vibration reduced by 50 % compared with conventional reinforced grinding wheels. Recommendation for Use: Only use CC-GRIND for surface grinding. Not suitable for edge grinding. Avoid use on sharp edges as much as possible to prevent tool damage.",,,"5"" - 12,200 Max RPM","5"" - 12,200 Max RPM"
117|19427,Grinders | Polishers|Grinding Wheel Backup Pads,69476,Grinding Wheel CC-grind Backing Pad for Steel,,E:\IMAGES\ITEMS\product\6\9\Pferd-Grinding-Wheel-CC-grind-Backing-Pad-for.jpg,Pferd,,"With this backing pad, CC-GRIND discs can be mounted on standard angle grinders. The geometry of the cooling slits ensures high air flow. This significantly reduces the thermal load on the workpiece and the abrasive discs. The patented quick-change system reduces tool change-up times to a minimum. The special backing pad design significantly increases grinding performance. Color-coded backing Pad: Grey for Steel",,,"4-1/2 - 5/8-11 Thread - 13,300 Max RPM",Grinding Wheel CC-grind Backing Pad for Steel
117|19427,Grinders | Polishers|Grinding Wheel Backup Pads,69477,"4-1/2"" - M14 Thread - 13,300 Max RPM",,E:\IMAGES\ITEMS\product\6\9\Pferd-Grinding-Wheel-CC-grind-Backing-Pad-for.jpg,Pferd,"4-1/2"" - M14 Thread - 13,300 Max RPM","With this backing pad, CC-GRIND discs can be mounted on standard angle grinders. The geometry of the cooling slits ensures high air flow. This significantly reduces the thermal load on the workpiece and the abrasive discs. The patented quick-change system reduces tool change-up times to a minimum. The special backing pad design significantly increases grinding performance. Color-coded backing Pad: Grey for Steel",,,"4-1/2"" - M14 Thread - 13,300 Max RPM","4-1/2"" - M14 Thread - 13,300 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61053,"SG-ELASTIC: SG-FLEX - 1/8"" - Ceramic Oxide Flexible Wheels",,E:\IMAGES\ITEMS\product\6\1\Pferd-SG-ELASTIC-SG-FLEX-18-Ceramic-Oxide-Flexible.jpg,Pferd,,"SG-FLEX featuring ceramic oxide abrasive grain is recommended for fast weld removal and heavy deburring on all metals. 1/8"" wheel thickness provides smooth grinding with minimal vibration for blending to a quality finish. Wheel flex during grinding process creates a large surface contact area for easy blending operations and reduced risk of gouging the workpiece material. Note: The 7/8"" bore SG-FLEX wheel must only be used with the backing pad included with each full package ordered. Abrasive: Ceramic Oxide CO Grit Sizes: 36, 46, 60 INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Steel, stainless steel (INOX), aluminum, non-ferrous metals Application: Surface grinding, weld grinding and finishing Recommendation for Use: Suitable for angle grinders of all power outputs. Ordering Note:1 backing pad is included in each packaging unit of 7/8"" bore wheels.",,,"4-1/2"" 36 Grit - 13,300 Max RPM","SG-ELASTIC: SG-FLEX - 1/8"" - Ceramic Oxide Flexible Wheels"
117|19454,Grinders | Polishers|Depressed Center Grinding Wheels,61076,Ceramic Oxide Flexible Wheels with 5/8-11 Quick Change Hub,,E:\IMAGES\ITEMS\product\6\1\Pferd-Ceramic-Oxide-Flexible-Wheels-with-58-11-Quick-Change.jpg,Pferd,,"SG-FLEX featuring ceramic oxide abrasive grain is recommended for fast weld removal and heavy deburring on all metals. 1/8"" wheel thickness provides smooth grinding with minimal vibration for blending to a quality finish. Wheel flex during grinding process creates a large surface contact area for easy blending operations and reduced risk of gouging the workpiece material. SG-FLEX wheels may be ordered with 5/8-11 Quick change hub. These allow for quick disc change-ups. Please note that the hub reduces disc flexibility , and creates a more aggressive grinding action with a rougher surface finish than the same wheel without hub. For optimal flexibility and best performance, PFERD recommends SG-FLEX wheels be run with 7/8"" arbor hole and backing pad.  Abrasive: Ceramic Oxide CO Grit Sizes: 36, 46, 60 INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Steel, stainless steel (INOX), aluminum, non-ferrous metals Application: Surface grinding, weld grinding and finishing Recommendation for Use: Suitable for angle grinders of all power outputs.",,,"4-1/2"" 36 Grit - 13,300 Max RPM",Ceramic Oxide Flexible Wheels with 5/8-11 Quick Change Hub
117|19454,Grinders | Polishers|Depressed Center Grinding Wheels,61077,"4-1/2"" 46 Grit - 13,300 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-Ceramic-Oxide-Flexible-Wheels-with-58-11-Quick-Change.jpg,Pferd,"4-1/2"" 46 Grit - 13,300 Max RPM","SG-FLEX featuring ceramic oxide abrasive grain is recommended for fast weld removal and heavy deburring on all metals. 1/8"" wheel thickness provides smooth grinding with minimal vibration for blending to a quality finish. Wheel flex during grinding process creates a large surface contact area for easy blending operations and reduced risk of gouging the workpiece material. SG-FLEX wheels may be ordered with 5/8-11 Quick change hub. These allow for quick disc change-ups. Please note that the hub reduces disc flexibility , and creates a more aggressive grinding action with a rougher surface finish than the same wheel without hub. For optimal flexibility and best performance, PFERD recommends SG-FLEX wheels be run with 7/8"" arbor hole and backing pad.  Abrasive: Ceramic Oxide CO Grit Sizes: 36, 46, 60 INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Steel, stainless steel (INOX), aluminum, non-ferrous metals Application: Surface grinding, weld grinding and finishing Recommendation for Use: Suitable for angle grinders of all power outputs.",,,"4-1/2"" 46 Grit - 13,300 Max RPM","4-1/2"" 46 Grit - 13,300 Max RPM"
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61078,"4-1/2"" 60 Grit - 13,300 Max RPM",,E:\IMAGES\ITEMS\product\6\1\Pferd-Ceramic-Oxide-Flexible-Wheels-with-58-11-Quick-Change.jpg,Pferd,"4-1/2"" 60 Grit - 13,300 Max RPM","SG-FLEX featuring ceramic oxide abrasive grain is recommended for fast weld removal and heavy deburring on all metals. 1/8"" wheel thickness provides smooth grinding with minimal vibration for blending to a quality finish. Wheel flex during grinding process creates a large surface contact area for easy blending operations and reduced risk of gouging the workpiece material. SG-FLEX wheels may be ordered with 5/8-11 Quick change hub. These allow for quick disc change-ups. Please note that the hub reduces disc flexibility , and creates a more aggressive grinding action with a rougher surface finish than the same wheel without hub. For optimal flexibility and best performance, PFERD recommends SG-FLEX wheels be run with 7/8"" arbor hole and backing pad.  Abrasive: Ceramic Oxide CO Grit Sizes: 36, 46, 60 INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Steel, stainless steel (INOX), aluminum, non-ferrous metals Application: Surface grinding, weld grinding and finishing Recommendation for Use: Suitable for angle grinders of all power outputs.",,,"4-1/2"" 60 Grit - 13,300 Max RPM","4-1/2"" 60 Grit - 13,300 Max RPM"
