category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB12501014STT50,"12"" X 3/4"" X .050, 10/14TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"12"" X 3/4"" X .050, 10/14TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"12"" X 3/4"" X .050, 10/14TPI","12"" X 3/4"" X .050, 10/14TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB126206T20,"12"" X 7/8"" X .062, 6TPI Demolition","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"12"" X 7/8"" X .062, 6TPI DEMOLITION BLADE","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"12"" X 7/8"" X .062, 6TPI Demolition","12"" X 7/8"" X .062, 6TPI Demolition"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB414T50,"4"" X 3/4"" X .035, 14TPI Metal Cut","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"4"" X 3/4"" X .035, 14TPI METAL CUT BLADE","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"4"" X 3/4"" X .035, 14TPI Metal Cut","4"" X 3/4"" X .035, 14TPI Metal Cut"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB424T50,"4"" X 3/4"" X .035, 24TPI Metal Cut","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"4"" X 3/4"" X .035, 24TPI METAL CUT BLADE","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"4"" X 3/4"" X .035, 24TPI Metal Cut","4"" X 3/4"" X .035, 24TPI Metal Cut"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB606PT05,"6"" X 3/4"" X .035, 6TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .035 6TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .035, 6TPI","6"" X 3/4"" X .035, 6TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB610T50,"6"" X 3/4"" X .035, 10TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .035, 10TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .035, 10TPI","6"" X 3/4"" X .035, 10TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB614T50,"6"" X 3/4"" X .035, 14TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .035, 14TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .035, 14TPI","6"" X 3/4"" X .035, 14TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB618T50,"6"" X 3/4"" X .035, 18TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .035, 18TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .035, 18TPI","6"" X 3/4"" X .035, 18TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB624T50,"6"" X 3/4"" X .035, 24TPI Metal Cut","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .035, 24TPI Metal Cut","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .035, 24TPI Metal Cut","6"" X 3/4"" X .035, 24TPI Metal Cut"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB65006CT50,"6"" X 7/16"" X .050, 6TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 7/16"" X .050, 6TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 7/16"" X .050, 6TPI","6"" X 7/16"" X .050, 6TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB65006T50,"6"" X 3/4"" X .050, 6TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .050, 6TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .050, 6TPI","6"" X 3/4"" X .050, 6TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB6501014T50,"6"" X 3/4"" X .050, 10/14TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .050, 10/14TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .050, 10/14TPI","6"" X 3/4"" X .050, 10/14TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB65018T50,"6"" X 3/4"" X .050, 18TPI","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"6"" X 3/4"" X .050, 18TPI","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"6"" X 3/4"" X .050, 18TPI","6"" X 3/4"" X .050, 18TPI"
721|24990,Reciprocal Saw Blades|Reciprocating Saw Blades,RB818T50,"8"" X 3/4"" X .035, 18TPI Metal Cut","Bi-Metal Recip Blades  Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and g",E:\IMAGES\ITEMS\product\R\B\RB1218T50-The-MK-Morse-Company-Recip.jpg,MK Morse,"8"" X 3/4"" X .035, 18TPI Metal Cut","Fits all popular reciprocating saw machines 8% Cobalt edge offers more wear resistance Matrix ll cutting edge has shock resistance teeth that resist strippage Available in a wide variety of lengths and thicknesses  Applications  Machinable metal, wood, nail-embedded wood, composites, rubber, plastic, plaster, and other common building materials.","Extra-tough, professional quality bi-metal recip blades are available in a wide variety of lengths. Over the years we have developed and refined a special manufacturing process designed to lengthen blade life and guarantee quality.",,"8"" X 3/4"" X .035, 18TPI Metal Cut","8"" X 3/4"" X .035, 18TPI Metal Cut"
