,Category,SKU #,Product Name,Image,Manufacturer_URL,Description,Details,Info/Size/Color,Unnamed: 8
26,,019-11002,7’ Adjustable Tripod Kit with 65’ 3-Way and Storage Bag,,https://safewaze.com/,"The Safewaze 019-11002  Adjustable tripod kit serves as the support element for entry/egress into confined spaces, and also the rescue/evacuation of workers if necessary. It can also provide an anchorage for fall protection, work positioning, and personnel riding systems. 3-Way System provides fall protection for worker within confined space area.
"," 7’ Adjustable Tripod 
65’ 3-way device 
Storage bag 
310 lb. weight capacity 
Meets:- ANSI Z359.14-2014- ANSI Z359.1-2007- ANSI Z359.4-2013- ANSI Z117.1-2009- OSHA 1926.502- OSHA 1910.140- OSHA 1926.21","Materials : Zinc Plated Steel. Aluminum, Stainless Steel, Galvanized Cable
Weight : 65 lbs (29.5 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.140 - OSHA 1926.21
ANSI Z359.1-2007 - ANSI Z117.1-2009 - ANSI A10.32-2012
ANSI Z359.4-2013 - ANSI Z359.14-2014

",
27,,019-11003,"7’ Adjustable Tripod Kit with 65’ 3-Way, 65’ Material Winch, and Storage Bag",,https://safewaze.com/,"The Safewaze 019-11003 Adjustable tripod kit serves as the support element for entry/egress into confined spaces, and also the rescue/evacuation of workers if necessary. It can also provide an anchorage for fall protection, work positioning, and personnel riding systems. 3-Way System provides fall protection for worker within confined space area. Material winch allows for the raising and lowering of materials to workers within the confined space area."," 7’ Adjustable Tripod 
65’ 3-Way 
65’ Material Winch 
Storage Bag 
310 lb. weight capacity 
Meets:- ANSI Z359.14-2014- ANSI Z359.1-2007- ANSI Z359.4-2013- ANSI Z117.1-2009- ANSI A10.32-2012- OSHA 1926.502- OSHA 1910.140- OSHA 1926.21","Materials : Zinc Plated Steel - Aluminum, Stainless Steel, Galvanized Cable
Weight : 97 lbs (44 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.140 - OSHA 1926.21
ANSI Z359.1-2007 - ANSI Z117.1-2009 - ANSI A10.32-2012
ANSI Z359.4-2013 - ANSI Z359.14-2014",
28,,019-11004,"7’ Adjustable Tripod Kit with 65’ 3-Way, 65’ Personnel Winch, and Storage Bag",,https://safewaze.com/,"The Safewaze Confined Space System includes 65' 3-way device, 65' Personnel winch, and a durable storage bag. The components serve as the support element for entry/egress into confined spaces, and also the rescue/evacuation of workers if necessary. It can also provide an anchorage for fall protection, work positioning, and personnel riding systems. This 3-Way System provides fall protection for worker within confined space area. The Personnel winch provides ability to raise and lower personnel into, and out of a confined space area."," 310 lb. weight capacity 
Lightweight aluminum construction 
Quick setup with easy height adjustment 
Two pulleys for use with multiple devices 
Equipped with:- 65’ 3-Way device- 65’ Personnel winch 
Two additional 5,000 lb. anchor points 
Rubber foot pads with optional soft terrain edge 
Durable storage/travel bag 
Safety chain and quick link 
Meets:- ANSI Z359.14-2014- ANSI Z359.1-2007- ANSI Z359.4-2013- ANSI Z117.1-2009- OSHA 1926.502- OSHA 1910.140- OSHA 1926.21","Materials : Zinc Plated Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 120.71 lbs (54.75 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.140 - OSHA 1926.21
ANSI Z359.1-2007 - ANSI Z117.1-2009 - ANSI A10.32-2012
ANSI Z359.4-2013 - ANSI Z359.14-2014",
29,,019-11005,65’ 3-Way Device with Universal Mount,,https://safewaze.com/,"The Safewaze 019-11005 3-Way Device provides fall protection for a worker within confined space area.
"," Durable aluminum housing 
Storable handle, max operation force: 30 lbs. 
6:1 gear ratio 
Galvanized steel cable with swivel snap hook 
Carrying handle 
User capacity: 1 worker (310 lbs./140 kg) 
Meets:- ANSI Z359.14-2014- ANSI Z359.4-2013- OSHA 1926.502- OSHA 1910.66","Materials : Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 35 lbs (15.87 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards
: OSHA 1926.502 - OSHA 1910.66
ANSI Z359.14-2014 - ANSI Z359.4-2013 - ANSI Z359.1-2007
",
30,,019-11006,65' 3-Way Device with Quick Mount,,https://safewaze.com/,"The Safewaze 019-11006 3-Way device with quick mount provides fall protection for a worker within confined space area.
"," Durable aluminum housing 
Storable handle, max operation force: 30 lbs. 
6:1 gear ratio 
Galvanized steel cable with swivel snap hook 
Quick mount bracket 
Carrying handle 
User capacity: 1 worker (310 lbs./140 kg) 
Meets:- ANSI Z359.14-2014- ANSI Z359.4-2013- OSHA 1926.502- OSHA 1910.66","Materials : Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 35 lbs (15.87 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : OSHA 1926.502 - OSHA 1910.66
ANSI Z359.14-2014 - ANSI Z359.4-2013 - ANSI Z359.1-2007
",
31,,019-11007,65’ Personnel Winch Device with Universal Mount,,https://safewaze.com/,"The Safewaze 019-11007 Personnel Winch provides ability to raise and lower personnel into, and out of, confined space areas
","Plastic cable shroud 
Free-wheel mode 
6:1 gear ratio 
Max Operation Force: 30 lbs. 
Galvanized steel cable with swivel snap hook 
Carrying handle 
Meets:- ANSI Z359.4-2013- ANSI Z117.1- OSHA 1926.502- OSHA 1926.146- OSHA 1926.1200","Materials : Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 35.71 lbs (16.19 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : OSHA 1926.502 - OSHA 1926.1200 - OSHA 1926.146
ANSI Z359.4-2013 - ANSI Z117.1",
32,,019-11008,115’ Personnel Winch Device with Universal Mount,,https://safewaze.com/,"The Safewaze 019-11008 Personnel Winch provides ability to raise and lower personnel into, and out of, confined space areas
","Plastic cable shroud 
Free-wheel mode 
6:1 gear ratio 
Max Operation Force: 30 lbs. 
Galvanized steel cable with swivel snap hook 
Carrying handle 
Meets:- ANSI Z359.4-2013- ANSI Z117.1- OSHA 1926.502- OSHA 1926.146- OSHA 1926.1200","Materials: Steel - Aluminum - Stainless Steel - Galvanized Cable
Weight:  39.13 lbs (17.75 kg)
Weight capacity: 310 lbs (140.61 kg)",
33,,019-11009,65’ Material Winch Device,,https://safewaze.com/,"The Safewaze 019-11009 Material Winch is for use with the Safewaze Confined Space System. Can be utilized to raise and lower materials or tools to workers performing tasks in a confined space environment.
"," Galvanized Steel Cable 
Powder Coated Steel Housing 
Steel Crank Handle w/plastic grip 
Steel Mounting Bracket 
Steel Snap Hook 
Meets:-ANSI Z117.1- OSHA 1910.146","Materials : 0.19 in (4.83 mm) Galvanized Steel Cable,
Powder Coated Steel Housing,
Steel Crank Handle w/plastic grip,
Steel Mounting Bracket,
Steel Snap Hook
Handle Length : 14 in (355.6 mm)
Lifting Capacity : 600 lbs (272.16 kg)
Weight : 32 lbs (14.51 kg)
Applicable Standards : ANSI Z117.1 - OSHA 1910.146",
34,,019-11010,Universal Tripod Bracket - Replacement Part,,https://safewaze.com/,"The Safewaze 019-11010 Universal Tripod Bracket is designed for quickly installing Safewaze Confined Space System Devices to a tripod leg.
","Universal tripod bracket 
Includes all fasteners 
Designed for quick installation 
Devices must be equipped with the matching bracket for proper installation","Materials : Galvanized Steel
Weight : .50 lbs (.23 kg)",
35,,019-11015,120' 3-Way Device with Universal Mount,,https://safewaze.com/,"The Safewaze 019-11015 3-Way Device provides fall protection for a worker within confined space area.
","Durable aluminum housing 
Storable handle, max operation force: 30 lbs. 
6:1 gear ratio 
Galvanized steel cable with swivel snap hook 
Carrying handle 
User capacity: 1 worker (310 lbs./140 kg) 
Meets:- ANSI Z359.14-2014- ANSI Z359.4-2013- OSHA 1926.502- OSHA 1910.66","Materials : Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 38 lbs (17.24 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : OSHA 1926.502 - OSHA 1910.66
ANSI Z359.14-2014 - ANSI Z359.4-2013 - ANSI Z359.1-2007
",
36,,019-11016,120' 3-Way Device with Quick Mount,,https://safewaze.com/,"The Safewaze 019-11016 3-Way device provides fall protection for a worker within confined space area.
","Durable aluminum housing 
Storable handle, max operation force: 30 lbs. 
6:1 gear ratio 
Galvanized steel cable with swivel snap hook 
Quick mount bracket 
Carrying handle 
User capacity: 1 worker (310 lbs./140 kg) 
Meets:- ANSI Z359.14-2014- ANSI Z359.4-2013- OSHA 1926.502- OSHA 1910.66","Materials : Steel, Aluminum, Stainless Steel, Galvanized Cable
Weight : 38 lbs (17.24 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : OSHA 1926.502 - OSHA 1910.66
ANSI Z359.14-2014 - ANSI Z359.4-2013 - ANSI Z359.1-2007",
37,,019-11017,Replacement Safety Chain for Confined Space Tripod,,https://safewaze.com/,"The Safewaze 019-11017 is a replacement assembly for our Confined Space System Tripod in the event original parts are
damaged or lost. Quick Links included for easy adjustment of length.
","Replacement safety chain for confined space tripod 
Quick links included for easy adjustment of length 
Steel","Materials : Steel
Length : 9.5 ft (2.9 m)
Weight : 1.5 lbs (.68 kg)",
38,,019-11018,Replacement Quick Link for Tripod Safety Chain,,https://safewaze.com/,"The Safewaze 019-11018 is a replacement assembly for our Confined Space System Tripod in the event original parts are damaged or lost.
","Replacement quick link for tripod safety chain 	
Steel","Materials : Steel
Weight : .01 lbs (.004 kg)",
39,,019-11019,Bosun Seat,,https://safewaze.com/,"The Safewaze Bosun Seat designed for safety and comfort in suspension work applications and is ideal for a confined space.
","Designed for safety and comfort 	
Heat-treated alloy steel D-ring 	
Seat dimensions 11""x 24"" 	
Weight capacity 310 lbs. 	
3/4” Birch plywood seat base","Materials:  Aluminum pulley wheel and body, Steel center pin
Weight:  0.5 lbs (0.23 kg)
Working Load Limit:  5,000 lbs",
40,,019-12001,"20' Ladder Climb System, Complete Kit",,https://safewaze.com/,"The Ladder Climb System is a flexible 2-person cable ladder climbing kit used on standard rung attachments. Easily installed with included mounting hardware, and available in various lengths. Cable sleeve and intermediate guides sold separately.   ","3/8"" galvanized steel cable
Pre-swaged termination
2 person top bracket
3,600 lbs. single user anchor point
Tension retaining base bracket
All mounting hardware
Product & inspection label
Capacity 620 lbs. 
Meets OSHA 1926.1053, 1910.29","Length : 20 ft. (6.09 m)
Materials : Zinc Plated Steel - Galvanized Steel - Stainless Steel - Aluminum
System Weight : 22.2 lbs.
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66
ANSI Z359.1 - ANSI A14.3",
41,,019-12032,"30' Extended Top Ladder Climb System, Complete Kit",,https://safewaze.com/,"The Extended Top Ladder Climb System is a flexible 2-person cable ladder climbing kit used on standard rung attachments. Built with a 48"" top bracket extension, this kit is ideal for ladders with walk-thru handrails. Cable sleeve and intermediate guides sold separately. Meets CAL OSHA access regulations.","3/8"" galvanized steel cable
Pre-swaged termination
4' extended, 2 person top bracket
3,600 lbs. single user anchor point
Tension retaining base bracket
All mounting hardware
Product & inspection label
Capacity 620 lbs. 
Meets OSHA 1926.1053, 1910.29","Length : 30 ft. (9.14 m)
Materials : Zinc Plated Steel - Galvanized Steel - Stainless Steel - Aluminum
System Weight : 39.45 lbs. (17.89 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66
ANSI Z359.1 - ANSI A14.3",
42,,019-12041,"30' Ladder Climb System, 4-Person Complete Kit",,https://safewaze.com/,The Ladder Climb System is a flexible 4-person cable ladder climbing kit used on standard rung attachments. Easily installed with included mounting hardwear and available in various lengths. Cable sleeve and intermediate guides sold separately.   ,"3/8"" galvanized steel cable
Pre-swaged termination
4 person top bracket
3,600 lbs. single user anchor point
Tension retaining base bracket
All mounting hardware
Product & inspection label
Capacity 1240 lbs. 
Meets OSHA 1926.1053, 1910.29","Length : 30 ft. (9.14 m)
Materials : Zinc Plated Steel - Galvanized Steel - Stainless Steel - Aluminum
System Weight : 29.45 lbs. (13.35 kg)
Weight Capacity : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66
ANSI Z359.1 - ANSI A14.3",
43,,019-4005,FrogLink Temporary & Reusable Roof Anchor,,https://safewaze.com/,"Ideal for wood roofs, the 019-4005 temporary anchor features a special built-in energy absorber while offering a 360° working radius. The anchor can be used as a single anchor point or as part of a horizontal lifeline system.
","Stainless steel construction 
360° working radius 
Built-in energy absorber reduces stress; damage to structure 
Easily attaches with 7, 14 gauge 75 mm long roofing screws (not included) Single User 310 lb. Weight Capacity 
Meets: ANSI Z359.18 Type D - OSHA 1926.502, 1910.66","Materials : Stainless steel
Weight : .6 lbs (0.27 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 8.5 in (215.9 mm)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66 - ANSI Z359.18 (Type D)",
44,,019-4006,FrogLink Permanent & Reusable Roof Anchor,,https://safewaze.com/,"Ideal for metal and steel roofs, the 019-4006 permanent anchor features a special built-in energy absorber while offering a 360° working radius. The anchor can be used as a single anchor point or as part of a horizontal lifeline system.
"," Stainless steel construction 
360° working radius 
Built-in energy absorber reduces stress; damage to structure 	
Installs with 7, 8 mm Gesipa Bulb Rivets (included)	
Single User 310 lb. Weight Capacity 
Meets: OSHA 1926.502, 1910.66","Materials : Stainless steel
Weight : .6 lbs (0.27 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 8.5 in (215.9 mm)
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66 - ANSI Z359.18 (Type D)",
45,,019-4007,Girder Grip Anchor,,https://safewaze.com/,"The 019-4007 girder grip is an economical anchorage point for metal and steel structures.  The anchor fits a 3/4"" hole and can be used horizontally or vertically.","Heavy Duty Steel Construction 	
Can be used horizontally or vertically 	
O-Ring Connection Point 	
Single User - Weight Capacity: 310 lbs","Materials : Yellow Zinc Plated Steel
Weight : 1.7 lbs (0.77 kg)
Length : 9 in, Max working length 6"" 
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1926-502 - ANSI Z359.1-2007 - ANSI A10.32 2012",
46,,019-4008,5K Removable Concrete Wedge Anchor,,https://safewaze.com/,"Made of high quality, high strength steel and aluminum, this 5k concrete wedge anchor is easily installed and removed into concrete. The anchor is lightweight and can be used in horizontal, vertical, and overheard applications and fits in a 3/4"" hole.
","Removable and Reusable 	
Fits in 3/4” (19mm) Concrete Hole 	
Can be used vertically, horizontally, and overhead 	
Made of high strength steel and aluminium 	
Swivel D-ring tie-Off 
Ergonomic quick release for easy installation and removal","Materials : Aircraft Cable - Main Cable, Return Wire;
Stainless Steel - Spoons, Stop Sleeve, Cone, End Termination;
Aluminum - Trigger;
Zinc Plated Steel - Spring, Hole Plug, Anchor Loop
Weight : .44 lbs (200 g)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg) - Single user
Length : 12.75 in (323.8 mm)
Diameter : .75 in (19 mm)
Minimum Breaking Load : 5,000 lbs - 22 kN
Applicable Standards : Meets OSHA 1926.502 - OSHA 1910.66 - ANSI Z359.18 Type T",
47,,019-4009,Vertical/Stationary Beam Anchor,,https://safewaze.com/,"The 019-4009  Vertical/Stationary Beam Anchor is designed to be used in a wide variety of applications as a single-person connection point. The anchor can be installed on beams in both Horizontal or Vertical orientations. The anchor is lightweight, installs in seconds, and can easily adjust from 3.5” to 14″.
","Lightweight Aluminum Construction 	
Adjusts to Fit Beams from 3.5” to 14” 	
Easy to use spring loaded Width Adjustment Lever 	
Separate Tensioning lever 	
ANSI 310 lbs. / OSHA 420 lbs. 
Weight Capacity Single User","Overall Length : 24.5 in (622.3 mm)
Fits Beam Flange Width : 4 in to 14 in 
Materials : Aluminum
Weight : 5.75 lbs (2.61 kg)
Weight Capacity : ANSI: 130 - 310 lbs (59 - 140.61 kg)
OSHA: 420 lbs (191 kg)
Minimum Breaking Load : 5,000 lbs
Applicable Standards : Meets OSHA 1926.502 - ANSI Z359.1",
